time,observation,q,qd,q_des,qd_des,Kp,Kd,action,torque
1.7697489261627197,"[ 0.97464532  0.01028168  0.02387223  0.2222407  -0.12262069  1.2013365
 -1.87185633  0.1693214   1.04123008 -1.88167393 -0.03213168  0.98917818
 -1.89666843  0.11628625  0.90284818 -1.85413945  0.01982007  0.03445497
 -0.70989537 -0.13043834  0.65278184 -0.05235053 -0.14142857 -0.5411607
 -0.15781251 -0.38107142 -0.09428571 -0.78828126  1.27678573 -0.88687503
  0.35625002  1.14321434 -2.32866073  1.50468755 -0.99211478 -0.12533271]","[-0.12262069  1.2013365  -1.87185633  0.1693214   1.04123008 -1.88167393
 -0.03213168  0.98917818 -1.89666843  0.11628625  0.90284818 -1.85413945]","[-0.14142857 -0.5411607  -0.15781251 -0.38107142 -0.09428571 -0.78828126
  1.27678573 -0.88687503  0.35625002  1.14321434 -2.32866073  1.50468755]","(-0.11534188687801361, 1.0908817052841187, -1.611846923828125, -0.0692460685968399, 1.0635844469070435, -1.7540326118469238, 0.04547492787241936, 0.967716634273529, -1.769127607345581, 0.16570518910884857, 0.8246079683303833, -1.6524238586425781)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.36510885 -0.07982744 -0.26264641 -0.02203411 -0.21933018 -0.09332865
  0.03333798  0.35585538 -0.17198434]","[  0.44189236 -14.76760304  30.46768203 -29.53274336   2.37731223
  12.82447332  13.06554301  -5.21454912  16.24610844   9.31049703
 -16.29656786  28.51821768]"
1.7785670757293701,"[ 0.97449082  0.00877386  0.02654489  0.22267908 -0.12330269  1.19642258
 -1.87258506  0.16392548  1.03693998 -1.89095449 -0.01693595  0.98320049
 -1.89532638  0.12382048  0.88658947 -1.83952808  0.01981515  0.0344902
 -0.70980155 -0.19648473  0.51962376  0.21076976  0.         -0.5617857
  0.06015625 -0.80830359 -0.00491071 -0.57968754  1.08723211 -0.31625
  0.153125    0.42821428 -1.69026792  1.31093752 -0.96202767 -0.27295187]","[-0.12330269  1.19642258 -1.87258506  0.16392548  1.03693998 -1.89095449
 -0.01693595  0.98320049 -1.89532638  0.12382048  0.88658947 -1.83952808]","[ 0.         -0.5617857   0.06015625 -0.80830359 -0.00491071 -0.57968754
  1.08723211 -0.31625     0.153125    0.42821428 -1.69026792  1.31093752]","(-0.07614855468273163, 1.0840208530426025, -1.6630276441574097, -0.03140837699174881, 1.1242244243621826, -1.7530382871627808, 0.021832726895809174, 0.9758296608924866, -1.7947869300842285, 0.16018852591514587, 0.9336533546447754, -1.6548250913619995)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.3119123  -0.15688759 -0.25459248 -0.16827416 -0.11508891  0.00326454
 -0.02705959  0.3393535  -0.20326571]","[  5.61134218 -15.06116223  25.11780103 -25.66964022  10.3721169
  14.67296606   7.87516891  -1.82587871  12.42356907   5.61244076
   0.52979881  25.91246867]"
1.788618564605713,"[ 0.97407568  0.00802354  0.02829864  0.22430205 -0.12368619  1.19009507
 -1.87074435  0.15830626  1.03318763 -1.89202833 -0.00746355  0.97731739
 -1.89133799  0.12804955  0.87166804 -1.82702613  0.01981515  0.0344811
 -0.70973033  0.04959133  0.28739616  0.46962902  0.         -0.60303575
  0.42578125 -0.53428572 -0.36339286 -0.09453125  0.00491071 -0.116875
  0.91640627  0.24455358 -1.66571426  1.3054688  -0.92977667 -0.36812416]","[-0.12368619  1.19009507 -1.87074435  0.15830626  1.03318763 -1.89202833
 -0.00746355  0.97731739 -1.89133799  0.12804955  0.87166804 -1.82702613]","[ 0.         -0.60303575  0.42578125 -0.53428572 -0.36339286 -0.09453125
  0.00491071 -0.116875    0.91640627  0.24455358 -1.66571426  1.3054688 ]","(-0.09841743111610413, 1.0794179439544678, -1.6550157070159912, -0.001030030776746571, 1.108323097229004, -1.7857872247695923, 0.004393978510051966, 0.9907271265983582, -1.8190122842788696, 0.14339163899421692, 0.8614301085472107, -1.682397723197937)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.31172192 -0.11215761 -0.25562668 -0.05259434 -0.17394517  0.07789391
 -0.0696539   0.29370192 -0.22327875]","[  3.00698283 -14.97968489  26.94905198 -20.56387529   7.85094228
  12.35909797   1.42577811   1.24513332  11.35597789   2.55936904
  -6.21545672  21.12718666]"
1.7991306781768799,"[ 0.97340441  0.010048    0.02927609  0.22699288 -0.12585589  1.18519449
 -1.86353457  0.1489915   1.02881444 -1.89149141 -0.00909669  0.97510165
 -1.88244092  0.12832327  0.85809839 -1.81256855  0.0197949   0.03450824
 -0.70969135  0.54174352  0.01788427  0.69226927 -0.04714286 -0.41151786
  0.97578126 -0.9340179  -0.020625    0.18046875 -0.58928573  0.04026786
  0.87109375 -0.07955357 -0.20133929  1.47265625 -0.86392343 -0.50362319]","[-0.12585589  1.18519449 -1.86353457  0.1489915   1.02881444 -1.89149141
 -0.00909669  0.97510165 -1.88244092  0.12832327  0.85809839 -1.81256855]","[-0.04714286 -0.41151786  0.97578126 -0.9340179  -0.020625    0.18046875
 -0.58928573  0.04026786  0.87109375 -0.07955357 -0.20133929  1.47265625]","(-0.1285061538219452, 1.0443546772003174, -1.6452479362487793, 0.03377914056181908, 1.1265220642089844, -1.8190135955810547, 0.00665557524189353, 1.021068811416626, -1.8671458959579468, 0.11896128207445145, 0.8661292195320129, -1.6962740421295166)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.27113608 -0.11095095 -0.25749639 -0.05188327 -0.2573337   0.15802246
 -0.06158997  0.23184641 -0.21300024]","[ -0.45680962 -17.99449158  28.90345317 -16.51232391  11.56533287
   9.16626655   0.10666265   5.59089581   4.43338966  -1.35273751
   0.35165112  18.25701463]"
1.8091235160827637,"[ 0.97255886  0.01193421  0.02869062  0.23057251 -0.12505211  1.18140745
 -1.85762882  0.13580637  1.03194737 -1.88861525 -0.01229429  0.97582287
 -1.87780058  0.12845729  0.85693783 -1.80290437  0.0197925   0.03449672
 -0.70970303  0.13907354 -0.31234771  0.77216405  0.00785714 -0.45375001
  1.24062502 -1.26991069  0.75232142  0.31328127 -0.30053571  0.53035712
  0.59843749  0.21017857  0.048125    1.2265625  -0.80901724 -0.58778501]","[-0.12505211  1.18140745 -1.85762882  0.13580637  1.03194737 -1.88861525
 -0.01229429  0.97582287 -1.87780058  0.12845729  0.85693783 -1.80290437]","[ 0.00785714 -0.45375001  1.24062502 -1.26991069  0.75232142  0.31328127
 -0.30053571  0.53035712  0.59843749  0.21017857  0.048125    1.2265625 ]","(-0.12639042735099792, 1.0676876306533813, -1.6283764839172363, 0.03779711201786995, 1.1311196088790894, -1.858591079711914, 0.03563636913895607, 1.0228257179260254, -1.9158408641815186, 0.12081736326217651, 0.8540469408035278, -1.6915318965911865)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.31368354 -0.08894077 -0.22558272 -0.04161794 -0.25552863  0.16237631
  0.00798975  0.24061652 -0.19905441]","[ -0.13568841 -14.89390874  31.00290334 -15.4728334   14.05846018
   4.51272014   4.80214138   7.18441075  -2.7314809   -0.27861592
  -0.1996403   16.93301153]"
1.818432331085205,"[ 0.9716506   0.0133827   0.02680475  0.2345155  -0.12766933  1.17752194
 -1.84060168  0.11949585  1.04219627 -1.88673604 -0.01310785  0.98100328
 -1.87611318  0.13394606  0.85627568 -1.79324031  0.01980646  0.03452669
 -0.70972162  0.1497262  -0.48598579  0.86271155 -0.80633932 -1.04892862
  2.44140625 -1.21883929  1.02535713  0.2375      0.00392857  1.1491071
  0.18906251  0.11392857 -0.7120536   0.98750001 -0.71153563 -0.70265007]","[-0.12766933  1.17752194 -1.84060168  0.11949585  1.04219627 -1.88673604
 -0.01310785  0.98100328 -1.87611318  0.13394606  0.85627568 -1.79324031]","[-0.80633932 -1.04892862  2.44140625 -1.21883929  1.02535713  0.2375
  0.00392857  1.1491071   0.18906251  0.11392857 -0.7120536   0.98750001]","(-0.11912421882152557, 1.0944517850875854, -1.6274207830429077, 0.06408890336751938, 1.1708511114120483, -1.9124771356582642, 0.04739456996321678, 1.0209962129592896, -1.9899775981903076, 0.1308806985616684, 0.8518115878105164, -1.692335844039917)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.34458792 -0.09999087 -0.17392316 -0.04347825 -0.24137849  0.21058238
  0.03627817  0.27272487 -0.22686622]","[-1.40214922e+00 -1.30321348e+01  3.26927458e+01 -1.02499450e+01
  1.83859971e+01 -2.35069095e+00  7.21157338e+00  8.20647979e+00
 -1.29826787e+01 -2.29924321e-02 -2.66738749e+00  1.49701313e+01]"
1.8287501335144043,"[ 0.97069979  0.014487    0.02428949  0.23862532 -0.13514668  1.17051423
 -1.81816709  0.10343672  1.05629134 -1.88416672 -0.00937665  0.99156225
 -1.87979472  0.13728775  0.85252488 -1.78526354  0.01981097  0.0345513
 -0.70975626  0.0027197  -0.56694591  0.8818863  -0.62758929 -0.30446428
  2.71484375 -1.61169648  1.35142863  0.36953124  0.90848213  0.95857143
 -0.65703124 -0.19741072 -0.49205357  0.55781251 -0.63742417 -0.77051312]","[-0.13514668  1.17051423 -1.81816709  0.10343672  1.05629134 -1.88416672
 -0.00937665  0.99156225 -1.87979472  0.13728775  0.85252488 -1.78526354]","[-0.62758929 -0.30446428  2.71484375 -1.61169648  1.35142863  0.36953124
  0.90848213  0.95857143 -0.65703124 -0.19741072 -0.49205357  0.55781251]","(-0.11184962838888168, 1.0829675197601318, -1.6515493392944336, 0.06499011814594269, 1.1816298961639404, -1.964758038520813, 0.05172830820083618, 1.0445836782455444, -2.0375075340270996, 0.13876570761203766, 0.8785361051559448, -1.692665457725525)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.30427903 -0.07876169 -0.16805287 -0.08331312 -0.22669628  0.20183052
  0.04741768  0.2982097  -0.25138253]","[  0.88958099 -11.33145088  27.97204363  -9.41023546  18.96957386
  -8.48177347   9.99693584   9.18526459 -20.73891896  -0.4163553
   1.61917549  12.69260913]"
1.8384497165679932,"[ 9.69706833e-01  1.47545645e-02  2.10930351e-02  2.42911667e-01
 -1.38882458e-01  1.16720772e+00 -1.79565585e+00  8.73909369e-02
  1.07530427e+00 -1.88393664e+00  1.25747360e-03  1.00444412e+00
 -1.88673604e+00  1.38621286e-01  8.50800514e-01 -1.78139019e+00
  1.98101234e-02  3.45689245e-02 -7.09812522e-01 -2.58270055e-01
 -6.55362844e-01  9.21301067e-01 -6.87499996e-03 -1.42410710e-01
  2.38203120e+00 -1.13535714e+00  2.87178564e+00 -2.17968747e-01
  1.79732144e+00  9.61517870e-01 -1.36250007e+00  5.20535707e-01
 -1.73839286e-01  1.79687500e-01 -5.14439344e-01 -8.57526779e-01]","[-1.38882458e-01  1.16720772e+00 -1.79565585e+00  8.73909369e-02
  1.07530427e+00 -1.88393664e+00  1.25747360e-03  1.00444412e+00
 -1.88673604e+00  1.38621286e-01  8.50800514e-01 -1.78139019e+00]","[-0.006875   -0.14241071  2.3820312  -1.13535714  2.87178564 -0.21796875
  1.79732144  0.96151787 -1.36250007  0.52053571 -0.17383929  0.1796875 ]","(-0.09433997422456741, 1.0831410884857178, -1.6700445413589478, 0.061749596148729324, 1.2112997770309448, -2.027773141860962, 0.06794926524162292, 1.046118140220642, -2.1014349460601807, 0.13437588512897491, 0.8899738788604736, -1.697752833366394)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.28049302 -0.07489416 -0.12787326 -0.10345697 -0.19081199  0.17805673
  0.08511147  0.29645923 -0.26122671]","[  5.27993059 -10.43116103  22.09383893  -6.45739098  24.79882228
 -17.77044953  13.32828752   7.84376174 -29.63667059   1.05640447
   4.14011253  10.49190795]"
1.8484368324279785,"[ 0.96854156  0.01402294  0.01710609  0.24786696 -0.13806644  1.16605699
 -1.77586758  0.07015844  1.10133636 -1.89053273  0.01949664  1.01586604
 -1.91020584  0.14669022  0.85159481 -1.77935779  0.01979613  0.03460405
 -0.70986414 -0.46067026 -0.68519026  0.94154108  0.13848214 -0.13357143
  1.43437505 -1.1314286   3.2479465  -1.61171877  1.21687496  1.02535713
 -3.89374995  1.23357141  0.42526788  0.27109376 -0.4257794  -0.904827  ]","[-0.13806644  1.16605699 -1.77586758  0.07015844  1.10133636 -1.89053273
  0.01949664  1.01586604 -1.91020584  0.14669022  0.85159481 -1.77935779]","[ 0.13848214 -0.13357143  1.43437505 -1.1314286   3.2479465  -1.61171877
  1.21687496  1.02535713 -3.89374995  1.23357141  0.42526788  0.27109376]","(-0.10766269266605377, 1.0707268714904785, -1.6644611358642578, 0.08613529801368713, 1.1863206624984741, -2.0574042797088623, 0.10616078227758408, 1.0253257751464844, -2.1426169872283936, 0.1225966364145279, 0.8993682861328125, -1.7038800716400146)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.26229683 -0.03616029 -0.08177394 -0.11823426 -0.23413557  0.21607277
  0.16334006  0.27358159 -0.25653267]","[  4.03349245 -11.74499847  17.56049216  -1.49304021  19.8569715
 -24.6928705   13.96365756   4.20177972 -39.33817625   0.83357783
   6.9608478    9.79512987]"
1.8587658405303955,"[ 9.67436373e-01  1.27006164e-02  1.34555278e-02  2.52437025e-01
 -1.36232018e-01  1.16476345e+00 -1.76117980e+00  6.06457070e-02
  1.12958336e+00 -1.90702283e+00  3.78338732e-02  1.02249062e+00
 -1.94548750e+00  1.56695679e-01  8.54291737e-01 -1.77931941e+00
  1.97924096e-02  3.46114784e-02 -7.09916472e-01 -3.85036498e-01
 -6.25535488e-01  9.48997974e-01  4.09553587e-01 -2.94642849e-03
  1.43437505e+00 -6.40357137e-01  2.58696437e+00 -3.66562510e+00
  1.74035716e+00  7.65089273e-01 -3.74062514e+00  9.77232158e-01
  5.57857156e-01 -1.64062511e-02 -2.85018951e-01 -9.58521903e-01]","[-0.13623202  1.16476345 -1.7611798   0.06064571  1.12958336 -1.90702283
  0.03783387  1.02249062 -1.9454875   0.15669568  0.85429174 -1.77931941]","[ 4.09553587e-01 -2.94642849e-03  1.43437505e+00 -6.40357137e-01
  2.58696437e+00 -3.66562510e+00  1.74035716e+00  7.65089273e-01
 -3.74062514e+00  9.77232158e-01  5.57857156e-01 -1.64062511e-02]","(-0.08911187201738358, 1.0789387226104736, -1.665939211845398, 0.0943940281867981, 1.1991480588912964, -2.087966203689575, 0.09866627305746078, 1.0450825691223145, -2.1738734245300293, 0.12680256366729736, 0.920134425163269, -1.6913859844207764)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.26064575 -0.0407479  -0.07572517 -0.16559501 -0.20018232  0.21375717
  0.15693484  0.29979318 -0.23126815]","[  6.83595819 -10.22198192  15.6367557    2.09497882  16.03909242
 -32.5291363   12.46012707   4.98370969 -38.39980054  -0.62558423
   9.50885135  10.41485836]"
1.868875503540039,"[ 0.96631438  0.01187434  0.01012626  0.2568911  -0.13365652  1.16489553
 -1.74902296  0.05545982  1.15742791 -1.94218957  0.05143542  1.02861249
 -1.99380791  0.16438791  0.85733438 -1.78039312  0.01978979  0.03460351
 -0.70994425 -0.27211851 -0.57014173  0.91171372  0.03633929 -0.
  1.3523438  -0.05107143  1.63625002 -5.18984365  1.79928577  0.29955357
 -3.97109389  0.47830358  0.32705358 -0.29062501 -0.18738133 -0.98228723]","[-0.13365652  1.16489553 -1.74902296  0.05545982  1.15742791 -1.94218957
  0.05143542  1.02861249 -1.99380791  0.16438791  0.85733438 -1.78039312]","[ 0.03633929 -0.          1.3523438  -0.05107143  1.63625002 -5.18984365
  1.79928577  0.29955357 -3.97109389  0.47830358  0.32705358 -0.29062501]","(-0.08739403635263443, 1.11837637424469, -1.6589224338531494, 0.08065215498209, 1.2283227443695068, -2.1218738555908203, 0.07295124232769012, 1.0716097354888916, -2.195582389831543, 0.1372101902961731, 0.8897462487220764, -1.7006467580795288)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.30979496 -0.05601756 -0.08275551 -0.12699682 -0.20394896  0.17242791
  0.1150338   0.33493146 -0.27873701]","[  5.61425302  -5.53578007  14.77899408   2.84467317  13.34523571
 -36.95196044   7.95823991   6.0153324  -35.92444456  -1.79923809
   4.83817366   8.61794248]"
1.879150152206421,"[ 0.96520609  0.01136518  0.0074444   0.26113722 -0.13496444  1.16518354
 -1.73717284  0.0579583   1.17574894 -1.97808468  0.06398208  1.03213406
 -2.0399425   0.16978054  0.86018771 -1.78384459  0.01978071  0.03461223
 -0.70999199 -0.18583208 -0.45722365  0.87549472 -0.21017857  0.08741072
  0.92890626  0.83776784  1.34062505 -3.06562495  1.2954464  -0.00589286
 -4.2640624   0.47535715  0.52249998 -0.33203125 -0.03768976 -0.99928951]","[-0.13496444  1.16518354 -1.73717284  0.0579583   1.17574894 -1.97808468
  0.06398208  1.03213406 -2.0399425   0.16978054  0.86018771 -1.78384459]","[-0.21017857  0.08741072  0.92890626  0.83776784  1.34062505 -3.06562495
  1.2954464  -0.00589286 -4.2640624   0.47535715  0.52249998 -0.33203125]","(-0.07996377348899841, 1.132252812385559, -1.6603928804397583, 0.04374009370803833, 1.2369846105575562, -2.156787633895874, 0.036172207444906235, 1.1527082920074463, -2.198997735977173, 0.12032753229141235, 0.8587599396705627, -1.7171497344970703)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.31384084 -0.05532052 -0.1422935  -0.08784438 -0.19975868  0.08495784
  0.06207657  0.3050392  -0.29334715]","[  5.91454317  -3.65652493  11.92353421   0.82133728  11.30891943
 -30.46252596   0.57696383  14.3306555  -31.71975994  -4.45883618
   1.39759535   6.94059408]"
1.8886239528656006,"[ 0.96411556  0.0109914   0.00521842  0.26520389 -0.13555086  1.16812336
 -1.72965634  0.06723354  1.18465137 -2.0143249   0.07762828  1.03169119
 -2.0845046   0.17602597  0.86340904 -1.7864908   0.01978157  0.03460437
 -0.71004421 -0.12724255 -0.3656109   0.81690514 -0.1925      0.6580357
  0.55703127  0.88294643  1.06758928 -3.93203139  0.611875    0.09821428
 -4.58906269  0.75723213  0.01866071 -0.3359375   0.0627906  -0.99802673]","[-0.13555086  1.16812336 -1.72965634  0.06723354  1.18465137 -2.0143249
  0.07762828  1.03169119 -2.0845046   0.17602597  0.86340904 -1.7864908 ]","[-0.1925      0.6580357   0.55703127  0.88294643  1.06758928 -3.93203139
  0.611875    0.09821428 -4.58906269  0.75723213  0.01866071 -0.3359375 ]","(-0.08138975501060486, 1.1127629280090332, -1.663165807723999, 0.057924769818782806, 1.266650676727295, -2.1352579593658447, 0.0352708101272583, 1.1072930097579956, -2.192941904067993, 0.10561863332986832, 0.84804368019104, -1.7190649509429932)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.27776843 -0.10519781 -0.09536065 -0.08112556 -0.2148575   0.10177536
  0.07140426  0.27812734 -0.26588908]","[  5.8676711   -4.61378485   9.58346701   1.54109563  12.96068478
 -26.18712783  -3.20491448   9.29125898 -26.67122674  -6.10677689
  -1.77249595   7.0158633 ]"
1.8987419605255127,"[ 9.63047922e-01  1.21443272e-02  3.38403624e-03  2.69034892e-01
 -1.37469694e-01  1.17532682e+00 -1.72551465e+00  7.18428120e-02
  1.19236982e+00 -2.04768896e+00  8.52464139e-02  1.03605211e+00
 -2.12273908e+00  1.82206810e-01  8.63072336e-01 -1.79036403e+00
  1.97649486e-02  3.45780067e-02 -7.10108161e-01  3.13776910e-01
 -4.14613068e-01  7.74294555e-01 -2.25892857e-01  8.56428564e-01
 -2.34375000e-02  9.82142868e-04  9.59553599e-01 -3.51953125e+00
 -9.91964266e-02  1.85821426e+00 -3.40546870e+00  2.33750001e-01
 -1.03124999e-01 -3.53125006e-01  2.12007627e-01 -9.77268040e-01]","[-0.13746969  1.17532682 -1.72551465  0.07184281  1.19236982 -2.04768896
  0.08524641  1.03605211 -2.12273908  0.18220681  0.86307234 -1.79036403]","[-2.25892857e-01  8.56428564e-01 -2.34375000e-02  9.82142868e-04
  9.59553599e-01 -3.51953125e+00 -9.91964266e-02  1.85821426e+00
 -3.40546870e+00  2.33750001e-01 -1.03124999e-01 -3.53125006e-01]","(-0.08279161155223846, 1.1096552610397339, -1.6714723110198975, 0.0776968002319336, 1.232129693031311, -2.1199445724487305, 0.01488590519875288, 1.156936526298523, -2.1718690395355225, 0.08983660489320755, 0.8258495330810547, -1.7324156761169434)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.2541655  -0.09455895 -0.13907552 -0.05638738 -0.23332332  0.12551169
  0.04978624  0.25160724 -0.2850976 ]","[  5.82901324  -5.24563032   6.36072588   0.69957103   7.61008584
 -19.15701151  -8.67048982  19.95988858 -16.06287169 -10.29080435
  -4.73888851   5.83647874]"
1.9090495109558105,"[ 9.61999416e-01  1.54872453e-02  1.99218444e-03  2.72604644e-01
 -1.42588884e-01  1.18329489e+00 -1.72555304e+00  6.67808130e-02
  1.20374560e+00 -2.08339238e+00  8.09729099e-02  1.05442357e+00
 -2.15621829e+00  1.83438987e-01  8.64044487e-01 -1.79646170e+00
  1.97605155e-02  3.45817953e-02 -7.10160136e-01  6.95141554e-01
 -4.56158370e-01  7.71098793e-01 -6.86517894e-01  6.40357137e-01
  8.90625045e-02 -7.05178559e-01  1.68633926e+00 -3.61328125e+00
 -1.02830362e+00  1.84839284e+00 -2.69843745e+00 -8.74107182e-02
  3.14285718e-02 -7.64062524e-01  3.09017181e-01 -9.51056480e-01]","[-0.14258888  1.18329489 -1.72555304  0.06678081  1.2037456  -2.08339238
  0.08097291  1.05442357 -2.15621829  0.18343899  0.86404449 -1.7964617 ]","[-0.68651789  0.64035714  0.0890625  -0.70517856  1.68633926 -3.61328125
 -1.02830362  1.84839284 -2.69843745 -0.08741072  0.03142857 -0.76406252]","(-0.08748222887516022, 1.1261309385299683, -1.6606841087341309, 0.09661522507667542, 1.2368866205215454, -2.089442014694214, -0.02453513815999031, 1.1904290914535522, -2.1346819400787354, 0.0885540246963501, 0.8285572528839111, -1.73672616481781)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0)","(3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0)","[-0.27669874 -0.126803   -0.18346994 -0.06517764 -0.25482452  0.15526034
 -0.01495208  0.25760248 -0.29845247]","[  4.49813823  -4.88143909   7.98658983   1.43475936   9.0027988
 -11.55975008 -15.64036859  21.72983551  -5.53248668 -11.55354261
  -4.1286952    4.81634128]"
